work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2022,SE,95000,M,Data Engineer,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,SE,175000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,95000,M,Data Engineer,United States,North America,USA
2022,SE,249500,M,Data Engineer,United States,North America,USA
2022,SE,149850,M,Data Engineer,United States,North America,USA
2022,MI,122500,M,Data Engineer,United States,North America,USA
2022,MI,100000,M,Data Engineer,United States,North America,USA
2022,SE,249500,M,Data Scientist,United States,North America,USA
2022,SE,149850,M,Data Scientist,United States,North America,USA
2022,EN,55000,M,Data Analyst,United States,North America,USA
2022,EN,48000,M,Data Analyst,United States,North America,USA
2022,SE,249500,M,Data Scientist,United States,North America,USA
2022,SE,149850,M,Data Scientist,United States,North America,USA
2022,MI,58837,S,Data Engineer,France,Europe,FRA
2022,SE,190000,M,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,127000,M,Data Analyst,United States,North America,USA
2022,SE,104000,M,Data Analyst,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,150000,M,Data Scientist,United States,North America,USA
2022,SE,210000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,210000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,182750,M,Data Scientist,United States,North America,USA
2022,SE,161500,M,Data Scientist,United States,North America,USA
2022,MI,102640,M,Data Analyst,United States,North America,USA
2022,MI,66100,M,Data Analyst,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,150000,M,Data Scientist,United States,North America,USA
2022,SE,198800,M,Data Engineer,United States,North America,USA
2022,SE,122600,M,Data Engineer,United States,North America,USA
2022,MI,130000,M,Data Engineer,United States,North America,USA
2022,MI,80000,M,Data Engineer,United States,North America,USA
2022,SE,136000,M,Data Scientist,United States,North America,USA
2022,SE,104000,M,Data Scientist,United States,North America,USA
2022,SE,150000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,EN,160000,M,Data Engineer,United States,North America,USA
2022,EN,135000,M,Data Engineer,United States,North America,USA
2022,SE,216000,M,Data Engineer,United States,North America,USA
2022,SE,144000,M,Data Engineer,United States,North America,USA
2022,EX,159000,M,Data Scientist,United States,North America,USA
2022,EX,130000,M,Data Scientist,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,SE,215000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,246000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,201000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,187000,M,Data Engineer,United States,North America,USA
2022,MI,153000,M,Data Engineer,United States,North America,USA
2022,SE,255000,M,Machine Learning Engineer,Mexico,North America,MEX
2022,SE,185000,M,Machine Learning Engineer,Mexico,North America,MEX
2022,MI,430967,M,Data Analyst,United Kingdom,Europe,GBR
2022,MI,55410,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,50432,M,Data Analyst,Spain,Europe,ESP
2022,SE,39925,M,Data Analyst,Spain,Europe,ESP
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,EN,60938,L,Data Analyst,Germany,Europe,DEU
2022,SE,140000,M,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,MI,75000,M,Data Analyst,United States,North America,USA
2022,MI,60000,M,Data Analyst,United States,North America,USA
2022,SE,10000,S,Data Engineer,Canada,North America,CAN
2022,EN,50000,L,Data Analyst,United States,North America,USA
2022,MI,134000,M,Data Engineer,United States,North America,USA
2022,MI,124000,M,Data Engineer,United States,North America,USA
2022,SE,166700,M,Data Analyst,United States,North America,USA
2022,SE,119000,M,Data Analyst,United States,North America,USA
2022,EN,124234,M,Data Scientist,United States,North America,USA
2022,EN,74540,M,Data Scientist,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,MI,65000,M,Data Analyst,United States,North America,USA
2021,MI,16904,L,Data Analyst,India,Asia,IND
2022,EN,200000,L,Data Scientist,Canada,North America,CAN
2022,EN,12000,L,Machine Learning Engineer,Argentina,South America,ARG
2022,SE,220000,M,Data Engineer,United States,North America,USA
2022,SE,146000,M,Data Engineer,United States,North America,USA
2022,SE,68293,M,Data Engineer,Spain,Europe,ESP
2022,SE,36773,M,Data Engineer,Spain,Europe,ESP
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,SE,70000,M,Data Engineer,United States,North America,USA
2022,EN,50000,L,Data Analyst,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,95000,M,Data Engineer,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,SE,190000,M,Data Architect,United States,North America,USA
2022,SE,135000,M,Data Architect,United States,North America,USA
2022,SE,128000,M,Data Scientist,United States,North America,USA
2022,SE,81500,M,Data Scientist,United States,North America,USA
2022,SE,173000,M,Data Scientist,United States,North America,USA
2022,SE,110000,M,Data Scientist,United States,North America,USA
2022,SE,192000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,120000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,SE,120000,M,Data Analyst,United States,North America,USA
2022,SE,95000,M,Data Analyst,United States,North America,USA
2022,SE,190000,L,Machine Learning Engineer,United States,North America,USA
2022,SE,194000,M,Data Engineer,United States,North America,USA
2022,SE,129400,M,Data Engineer,United States,North America,USA
2022,SE,201000,M,Data Analyst,United States,North America,USA
2022,SE,89200,M,Data Analyst,United States,North America,USA
2022,SE,165000,M,Data Scientist,United States,North America,USA
2022,SE,125000,M,Data Scientist,United States,North America,USA
2022,SE,230000,M,Data Scientist,United States,North America,USA
2022,SE,196000,M,Data Scientist,United States,North America,USA
2022,MI,130000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,90000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,150000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,100000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,230000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,150000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,153600,M,Data Engineer,United States,North America,USA
2022,SE,106800,M,Data Engineer,United States,North America,USA
2022,MI,130000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,100000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,216000,M,Data Engineer,United States,North America,USA
2022,SE,144000,M,Data Engineer,United States,North America,USA
2022,MI,180000,M,Data Scientist,United States,North America,USA
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,EN,160000,M,Data Engineer,United States,North America,USA
2022,EN,135000,M,Data Engineer,United States,North America,USA
2022,SE,192500,M,Data Analyst,United States,North America,USA
2022,SE,140000,M,Data Analyst,United States,North America,USA
2022,SE,152500,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,65000,M,Data Analyst,United States,North America,USA
2022,SE,55000,M,Data Analyst,United States,North America,USA
2022,SE,178750,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,MI,63040,M,Data Scientist,France,Europe,FRA
2022,MI,52533,M,Data Scientist,France,Europe,FRA
2022,MI,165000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,135000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,125000,M,Data Engineer,United States,North America,USA
2022,SE,105000,M,Data Engineer,United States,North America,USA
2022,SE,70000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Scientist,United States,North America,USA
2022,SE,95000,M,Data Scientist,United States,North America,USA
2022,SE,203500,M,Data Scientist,United States,North America,USA
2022,SE,152000,M,Data Scientist,United States,North America,USA
2022,SE,197430,M,Data Engineer,United States,North America,USA
2022,SE,134760,M,Data Engineer,United States,North America,USA
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,SE,197000,M,Data Engineer,United States,North America,USA
2022,SE,99000,M,Data Engineer,United States,North America,USA
2022,SE,220000,M,Data Engineer,United States,North America,USA
2022,SE,162000,M,Data Engineer,United States,North America,USA
2022,MI,110446,M,Data Engineer,Lithuania,Europe,LTU
2022,MI,79178,M,Data Engineer,Lithuania,Europe,LTU
2022,MI,70186,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,51716,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,149040,M,Data Architect,United States,North America,USA
2022,SE,113900,M,Data Architect,United States,North America,USA
2020,MI,95000,M,Data Analyst,United States,North America,USA
2021,SE,115000,S,Data Analyst,United States,North America,USA
2022,SE,171000,L,Data Analyst,United States,North America,USA
2022,EN,13000,S,Data Engineer,Argentina,South America,ARG
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,78000,M,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,95000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,SE,70000,M,Data Engineer,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,SE,230000,M,Data Engineer,United States,North America,USA
2022,SE,154600,M,Data Engineer,United States,North America,USA
2022,SE,204500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,142200,M,Machine Learning Engineer,United States,North America,USA
2022,MI,160000,M,Data Engineer,United States,North America,USA
2022,MI,75000,M,Data Engineer,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,SE,213000,M,Data Engineer,United States,North America,USA
2022,SE,152000,M,Data Engineer,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,120000,M,Data Scientist,United States,North America,USA
2022,SE,110000,M,Data Scientist,United States,North America,USA
2022,SE,70000,M,Data Scientist,United States,North America,USA
2022,SE,227200,M,Machine Learning Engineer,Canada,North America,CAN
2022,SE,168000,M,Machine Learning Engineer,Canada,North America,CAN
2021,EN,20000,M,Data Engineer,American Samoa,Oceania,ASM
2022,MI,64090,M,Data Scientist,Germany,Europe,DEU
2022,MI,60938,M,Data Scientist,Germany,Europe,DEU
2022,SE,243000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,183000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,175000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,MI,130000,M,Data Scientist,United States,North America,USA
2022,MI,90000,M,Data Scientist,United States,North America,USA
2022,MI,165000,M,Data Analyst,United States,North America,USA
2022,MI,124000,M,Data Analyst,United States,North America,USA
2022,SE,178000,M,Data Engineer,Canada,North America,CAN
2022,SE,132000,M,Data Engineer,Canada,North America,CAN
2022,SE,300000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,SE,116000,M,Data Analyst,United States,North America,USA
2022,SE,96000,M,Data Analyst,United States,North America,USA
2022,SE,92350,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,70186,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,105000,M,Data Analyst,United States,North America,USA
2022,SE,70000,M,Data Analyst,United States,North America,USA
2022,MI,105236,L,Machine Learning Engineer,Canada,North America,CAN
2022,SE,194000,M,Data Engineer,United States,North America,USA
2022,SE,129400,M,Data Engineer,United States,North America,USA
2022,SE,190000,M,Data Architect,United States,North America,USA
2022,SE,135000,M,Data Architect,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,SE,70000,M,Data Analyst,United States,North America,USA
2022,EN,189750,M,Machine Learning Engineer,United States,North America,USA
2022,EN,140250,M,Machine Learning Engineer,United States,North America,USA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,MI,160000,M,Data Analyst,United States,North America,USA
2022,MI,109000,M,Data Analyst,United States,North America,USA
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,MI,206000,M,Data Analyst,United States,North America,USA
2022,MI,160000,M,Data Analyst,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,115573,M,Machine Learning Engineer,France,Europe,FRA
2022,SE,73546,M,Machine Learning Engineer,France,Europe,FRA
2022,EN,160000,M,Data Engineer,United States,North America,USA
2022,EN,135000,M,Data Engineer,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,MI,120000,M,Data Engineer,United States,North America,USA
2022,MI,95000,M,Data Engineer,United States,North America,USA
2022,SE,68293,M,Data Engineer,Spain,Europe,ESP
2022,SE,42026,M,Data Engineer,Spain,Europe,ESP
2022,SE,191200,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,191200,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,EN,66192,L,Machine Learning Engineer,Germany,Europe,DEU
2022,EN,50000,S,Data Engineer,United States,North America,USA
2022,SE,230000,L,Data Engineer,United States,North America,USA
2022,SE,154600,L,Data Engineer,United States,North America,USA
2022,SE,120000,M,Data Engineer,United States,North America,USA
2022,SE,95000,M,Data Engineer,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,120000,M,Data Scientist,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,MI,80000,L,Data Analyst,United States,North America,USA
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,MI,155000,M,Data Engineer,United States,North America,USA
2022,MI,140000,M,Data Engineer,United States,North America,USA
2022,SE,205000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,179500,M,Data Engineer,United States,North America,USA
2022,SE,134000,M,Data Engineer,United States,North America,USA
2022,MI,180000,M,Data Scientist,United States,North America,USA
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,175000,M,Data Scientist,United States,North America,USA
2022,SE,145000,M,Data Scientist,United States,North America,USA
2022,SE,235000,M,Data Architect,United States,North America,USA
2022,SE,175000,M,Data Architect,United States,North America,USA
2022,EN,27317,L,Data Engineer,Spain,Europe,ESP
2022,MI,160000,M,Data Engineer,United States,North America,USA
2022,MI,90000,M,Data Engineer,United States,North America,USA
2022,SE,68293,M,Data Engineer,Spain,Europe,ESP
2022,SE,36773,M,Data Engineer,Spain,Europe,ESP
2022,SE,145000,M,Data Engineer,United States,North America,USA
2022,SE,115000,M,Data Engineer,United States,North America,USA
2022,MI,165000,M,Data Engineer,United States,North America,USA
2022,MI,135000,M,Data Engineer,United States,North America,USA
2022,SE,168400,M,Data Engineer,United States,North America,USA
2022,SE,105200,M,Data Engineer,United States,North America,USA
2022,MI,86193,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,MI,49253,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,SE,200000,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,SE,198800,M,Data Scientist,United States,North America,USA
2022,SE,122600,M,Data Scientist,United States,North America,USA
2022,MI,105066,M,Data Analyst,France,Europe,FRA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,MI,104663,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,125000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,MI,165000,M,Data Analyst,United States,North America,USA
2022,MI,124000,M,Data Analyst,United States,North America,USA
2022,SE,148000,M,Data Scientist,United States,North America,USA
2022,SE,107000,M,Data Scientist,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,EN,160000,M,Data Engineer,United States,North America,USA
2022,EN,135000,M,Data Engineer,United States,North America,USA
2022,MI,120000,M,Data Engineer,United States,North America,USA
2022,MI,95000,M,Data Engineer,United States,North America,USA
2022,SE,153600,M,Data Engineer,United States,North America,USA
2022,SE,106800,M,Data Engineer,United States,North America,USA
2022,MI,100000,M,Data Analyst,Canada,North America,CAN
2022,MI,65000,M,Data Analyst,Canada,North America,CAN
2022,MI,120000,M,Data Engineer,United States,North America,USA
2022,MI,95000,M,Data Engineer,United States,North America,USA
2022,SE,63040,M,Data Engineer,Portugal,Europe,PRT
2022,SE,36773,M,Data Engineer,Portugal,Europe,PRT
2022,EX,310000,M,Data Engineer,United States,North America,USA
2022,EX,239000,M,Data Engineer,United States,North America,USA
2022,SE,299500,M,Data Engineer,United States,North America,USA
2022,SE,245100,M,Data Engineer,United States,North America,USA
2022,SE,168000,M,Data Scientist,United States,North America,USA
2022,SE,130000,M,Data Scientist,United States,North America,USA
2022,SE,136000,M,Data Scientist,United States,North America,USA
2022,SE,104000,M,Data Scientist,United States,North America,USA
2022,MI,161000,M,Data Engineer,United States,North America,USA
2022,MI,118000,M,Data Engineer,United States,North America,USA
2022,SE,205000,M,Data Scientist,United States,North America,USA
2022,SE,184000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,247500,M,Data Engineer,United States,North America,USA
2022,SE,172200,M,Data Engineer,United States,North America,USA
2022,SE,68293,L,Data Engineer,Italy,Europe,ITA
2022,SE,177000,M,Data Analyst,United States,North America,USA
2022,SE,131000,M,Data Analyst,United States,North America,USA
2022,SE,205000,M,Data Scientist,United States,North America,USA
2022,SE,184000,M,Data Scientist,United States,North America,USA
2022,SE,146000,M,Data Engineer,United States,North America,USA
2022,SE,102000,M,Data Engineer,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,SE,230000,M,Data Scientist,United States,North America,USA
2022,SE,196000,M,Data Scientist,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,MI,80000,M,Data Engineer,United States,North America,USA
2022,MI,65000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,61566,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,43096,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,175000,M,Data Engineer,United States,North America,USA
2022,MI,135000,M,Data Engineer,United States,North America,USA
2022,EN,80000,M,Data Scientist,United States,North America,USA
2022,SE,231250,M,Data Engineer,United States,North America,USA
2022,SE,138750,M,Data Engineer,United States,North America,USA
2022,SE,193750,M,Data Engineer,United States,North America,USA
2022,SE,116250,M,Data Engineer,United States,North America,USA
2022,SE,231250,M,Data Engineer,United States,North America,USA
2022,SE,138750,M,Data Engineer,United States,North America,USA
2022,SE,231250,M,Data Engineer,United States,North America,USA
2022,SE,138750,M,Data Engineer,United States,North America,USA
2022,SE,231250,M,Data Engineer,United States,North America,USA
2022,SE,138750,M,Data Engineer,United States,North America,USA
2022,SE,193750,M,Data Engineer,United States,North America,USA
2022,SE,116250,M,Data Engineer,United States,North America,USA
2022,SE,208000,M,Data Scientist,United States,North America,USA
2022,SE,127000,M,Data Scientist,United States,North America,USA
2022,SE,300000,M,Data Scientist,United States,North America,USA
2022,SE,196000,M,Data Scientist,United States,North America,USA
2022,SE,204500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,142200,M,Machine Learning Engineer,United States,North America,USA
2022,SE,185900,M,Data Engineer,United States,North America,USA
2022,SE,129300,M,Data Engineer,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,SE,204500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,142200,M,Machine Learning Engineer,United States,North America,USA
2022,SE,205000,M,Data Scientist,United States,North America,USA
2022,SE,185000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,247500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,172200,M,Machine Learning Engineer,United States,North America,USA
2022,EN,160000,M,Data Engineer,United States,North America,USA
2022,EN,135000,M,Data Engineer,United States,North America,USA
2022,MI,150000,M,Data Analyst,United States,North America,USA
2022,MI,100000,M,Data Analyst,United States,North America,USA
2022,SE,110000,M,Data Analyst,United States,North America,USA
2022,SE,95000,M,Data Analyst,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,205000,M,Data Scientist,United States,North America,USA
2022,SE,184000,M,Data Scientist,United States,North America,USA
2022,EN,17684,M,Data Scientist,Hungary,Europe,HUN
2022,SE,375000,L,Data Engineer,United States,North America,USA
2022,SE,191200,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,225000,M,Data Scientist,United States,North America,USA
2022,SE,156400,M,Data Scientist,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,SE,204500,M,Machine Learning Engineer,United States,North America,USA
2022,SE,142200,M,Machine Learning Engineer,United States,North America,USA
2022,MI,104663,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,MI,80036,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,140700,M,Data Scientist,United States,North America,USA
2022,SE,93800,M,Data Scientist,United States,North America,USA
2022,SE,350000,M,Data Scientist,United States,North America,USA
2022,SE,135000,M,Data Scientist,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,MI,104697,L,Machine Learning Engineer,Switzerland,Europe,CHE
2022,EN,33000,S,Machine Learning Engineer,Italy,Europe,ITA
2022,EN,34672,S,Machine Learning Engineer,Italy,Europe,ITA
2022,SE,201000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,119000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,175000,M,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Engineer,United States,North America,USA
2022,SE,154560,M,Data Analyst,United States,North America,USA
2022,SE,123648,M,Data Analyst,United States,North America,USA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,MI,170000,M,Data Engineer,United States,North America,USA
2022,MI,145000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,247500,M,Data Scientist,United States,North America,USA
2022,SE,172200,M,Data Scientist,United States,North America,USA
2022,SE,177500,M,Data Scientist,United States,North America,USA
2022,SE,134000,M,Data Scientist,United States,North America,USA
2022,SE,185900,M,Data Scientist,United States,North America,USA
2022,SE,129300,M,Data Scientist,United States,North America,USA
2022,SE,192564,M,Data Architect,United States,North America,USA
2022,SE,144854,M,Data Architect,United States,North America,USA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,105000,M,Data Analyst,United States,North America,USA
2022,SE,179305,M,Data Engineer,United States,North America,USA
2022,SE,142127,M,Data Engineer,United States,North America,USA
2022,SE,315000,M,Data Engineer,United States,North America,USA
2022,SE,225000,M,Data Engineer,United States,North America,USA
2022,SE,243900,M,Data Scientist,United States,North America,USA
2022,SE,156600,M,Data Scientist,United States,North America,USA
2022,MI,206000,M,Data Analyst,United States,North America,USA
2022,MI,160000,M,Data Analyst,United States,North America,USA
2022,MI,109000,M,Data Analyst,United States,North America,USA
2022,MI,79000,M,Data Analyst,United States,North America,USA
2022,MI,160000,M,Data Analyst,United States,North America,USA
2022,MI,109000,M,Data Analyst,United States,North America,USA
2022,MI,89306,L,Data Scientist,Austria,Europe,AUT
2022,SE,182500,M,Data Engineer,United States,North America,USA
2022,SE,128500,M,Data Engineer,United States,North America,USA
2022,MI,160000,M,Data Engineer,United States,North America,USA
2022,MI,90000,M,Data Engineer,United States,North America,USA
2022,EN,77300,M,Data Engineer,United States,North America,USA
2022,EN,45600,M,Data Engineer,United States,North America,USA
2022,SE,127000,M,Data Analyst,United States,North America,USA
2022,SE,110000,M,Data Analyst,United States,North America,USA
2022,SE,210000,M,Data Architect,United States,North America,USA
2022,SE,136000,M,Data Architect,United States,North America,USA
2022,SE,12608,S,Data Engineer,Slovakia,Europe,SVK
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,140000,M,Data Engineer,United States,North America,USA
2022,SE,247500,M,Data Engineer,United States,North America,USA
2022,SE,172200,M,Data Engineer,United States,North America,USA
2022,SE,225000,M,Data Engineer,United States,North America,USA
2022,SE,184100,M,Data Engineer,United States,North America,USA
2022,MI,130000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,90000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,MI,100000,M,Data Scientist,United States,North America,USA
2022,MI,85000,M,Data Scientist,United States,North America,USA
2022,MI,78000,M,Data Scientist,United States,North America,USA
2022,SE,161000,M,Data Engineer,United States,North America,USA
2022,SE,110000,M,Data Engineer,United States,North America,USA
2022,SE,136000,M,Data Scientist,United States,North America,USA
2022,SE,104000,M,Data Scientist,United States,North America,USA
2022,SE,47280,M,Data Scientist,Spain,Europe,ESP
2022,SE,37824,M,Data Scientist,Spain,Europe,ESP
2022,EX,205000,M,Data Engineer,United States,North America,USA
2022,EX,160000,M,Data Engineer,United States,North America,USA
2022,SE,169000,M,Data Analyst,United States,North America,USA
2022,SE,110600,M,Data Analyst,United States,North America,USA
2022,EN,61566,M,Data Engineer,United Kingdom,Europe,GBR
2022,EN,49253,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,160000,M,Data Engineer,United States,North America,USA
